"Analysis conducted in collaboration with Microsoft Healthcare NeXT researchers: William Weeks, Nancy Morden, Grace Huynh, James Weinstein, Jonathan Larson, Bryan Tower and Care Journey analysts: Stacey Cao and Zach Bredl",,,,,
Hospital Servicing Area,HSA Name,HRR ID,HRR Name,Total Census pop,% Pop > 65 With 2+
33063,NY- LEWISTON,299,NY- BUFFALO,57106,0.087452307
33064,NY- LITTLE FALLS,300,NY- ELMIRA,18720,0.0535288
33065,NY- LOCKPORT,299,NY- BUFFALO,54802,0.070430675
33066,NY- LONG BEACH,303,NY- NEW YORK,49704,0.085001606
33067,NY- LONG ISLAND CITY,303,NY- NEW YORK,149162,0.048328024
33068,NY- LOWVILLE,307,NY- SYRACUSE,20276,0.060306147
33069,NY- MALONE,424,VT- BURLINGTON,35828,0.062809986
33070,NY- MANHASSET,301,NY- EAST LONG ISLAND,180049,0.080636409
33071,NY- MARGARETVILLE,295,NY- ALBANY,8928,0.088638153
33072,NY- MASSENA,424,VT- BURLINGTON,19331,0.081227421
33073,NY- MEDINA,299,NY- BUFFALO,33505,0.076202615
33074,NY- MIDDLETOWN,308,NY- WHITE PLAINS,114710,0.057365318
33075,NY- MINEOLA,301,NY- EAST LONG ISLAND,196052,0.06561886
33076,NY- MONTOUR FALLS,300,NY- ELMIRA,11632,0.071194915
33077,NY- MOUNT KISCO,308,NY- WHITE PLAINS,139867,0.050505551
33078,NY- MOUNT VERNON,308,NY- WHITE PLAINS,68410,0.060574684
33079,NY- NEW ROCHELLE,297,NY- BRONX,105464,0.057137153
33080,NY- NEW YORK,303,NY- NEW YORK,2026607,0.049938488
33081,NY- NEWARK,304,NY- ROCHESTER,32489,0.07141213
33082,NY- NEWBURGH,308,NY- WHITE PLAINS,90092,0.052246924
33083,NY- NEWFANE,299,NY- BUFFALO,14840,0.083053008
33084,NY- NIAGARA FALLS,299,NY- BUFFALO,36602,0.059225054
33085,NY- NORTH TARRYTOWN,308,NY- WHITE PLAINS,96667,0.045314038
33086,NY- NORTH TONAWANDA,299,NY- BUFFALO,44686,0.077490336
33087,NY- NORWICH,296,NY- BINGHAMTON,22415,0.063004126
33088,NY- NYACK,284,NJ- HACKENSACK,180684,0.066142431
33089,NY- OCEANSIDE,301,NY- EAST LONG ISLAND,180865,0.064997645
33090,NY- OGDENSBURG,307,NY- SYRACUSE,28901,0.063356516
33091,NY- OLEAN,299,NY- BUFFALO,58746,0.079273245
33092,NY- ONEIDA,307,NY- SYRACUSE,41129,0.058840313
33093,NY- ONEONTA,296,NY- BINGHAMTON,46995,0.060415496
33094,NY- OSWEGO,307,NY- SYRACUSE,43243,0.052365858
33095,NY- PATCHOGUE,301,NY- EAST LONG ISLAND,215436,0.060532529
33096,NY- PEEKSKILL,308,NY- WHITE PLAINS,78105,0.0537607
33097,NY- PENN YAN,304,NY- ROCHESTER,23246,0.055704571
33098,NY- PLAINVIEW,301,NY- EAST LONG ISLAND,72779,0.075338576
33099,NY- PLATTSBURGH,424,VT- BURLINGTON,90529,0.05797987
33100,NY- PORT CHESTER,308,NY- WHITE PLAINS,90820,0.044678974
33101,NY- PORT JEFFERSON,301,NY- EAST LONG ISLAND,242091,0.064753888
33102,NY- PORT JERVIS,285,NJ- MORRISTOWN,56894,0.063342195
33103,NY- POTSDAM,424,VT- BURLINGTON,45932,0.055860825
33104,NY- POUGHKEEPSIE,295,NY- ALBANY,256098,0.056476011
33105,NY- RHINEBECK,295,NY- ALBANY,23117,0.061453057
33106,NY- RIVERHEAD,301,NY- EAST LONG ISLAND,71495,0.07034793
33107,NY- ROCHESTER,304,NY- ROCHESTER,790831,0.057061754
33108,NY- ROCKVILLE CENTRE,301,NY- EAST LONG ISLAND,119427,0.057783161
33109,NY- ROME,307,NY- SYRACUSE,61839,0.070204401
33111,NY- SARANAC LAKE,424,VT- BURLINGTON,29521,0.055191265
33112,NY- SARATOGA SPRINGS,295,NY- ALBANY,93496,0.056627687
33113,NY- SCHENECTADY,295,NY- ALBANY,244174,0.05494513
33114,NY- SEAFORD,301,NY- EAST LONG ISLAND,21406,0.074347664
33115,NY- SIDNEY,296,NY- BINGHAMTON,20394,0.074464393
33116,NY- SMITHTOWN,301,NY- EAST LONG ISLAND,205957,0.072165307
33117,NY- SODUS,304,NY- ROCHESTER,24429,0.073100382
33118,NY- SOUTHAMPTON,301,NY- EAST LONG ISLAND,61897,0.070791213
33119,NY- SPRINGVILLE,299,NY- BUFFALO,28281,0.070461745
33120,NY- STAR LAKE,307,NY- SYRACUSE,3960,0.080232871
33121,NY- STATEN ISLAND,303,NY- NEW YORK,475948,0.069670708
33122,NY- STONY BROOK,301,NY- EAST LONG ISLAND,30835,0.061104457
33123,NY- SUFFERN,292,NJ- RIDGEWOOD,147884,0.046614381
33124,NY- SYOSSET,301,NY- EAST LONG ISLAND,47450,0.065706691
33125,NY- SYRACUSE,307,NY- SYRACUSE,531087,0.053504212
33126,NY- TICONDEROGA,424,VT- BURLINGTON,11328,0.073087013
33127,NY- TROY,295,NY- ALBANY,168987,0.059837112
33128,NY- UTICA,300,NY- ELMIRA,203664,0.068156572
33130,NY- VALLEY STREAM,301,NY- EAST LONG ISLAND,169306,0.061505395
33131,NY- WALTON,296,NY- BINGHAMTON,7784,0.064432016
33132,NY- WARSAW,304,NY- ROCHESTER,27914,0.070200173
33133,NY- WARWICK,292,NJ- RIDGEWOOD,25990,0.06336474
33135,NY- WATERTOWN,307,NY- SYRACUSE,101310,0.04439914
33136,NY- WELLSVILLE,304,NY- ROCHESTER,28830,0.062009178
33137,NY- WEST ISLIP,301,NY- EAST LONG ISLAND,182593,0.066608438
33138,NY- WESTFIELD,351,PA- ERIE,11751,0.076506594
33139,NY- WHITE PLAINS,308,NY- WHITE PLAINS,155619,0.050644265
33140,NY- YONKERS,308,NY- WHITE PLAINS,163673,0.070303365
33142,NY- CALLICOON,296,NY- BINGHAMTON,2974,0.095019935
34001,NC- AHOSKIE,314,NC- GREENVILLE,41922,0.085748914
34002,NC- ALBEMARLE,311,NC- CHARLOTTE,54795,0.072580762
34003,NC- ANDREWS,309,NC- ASHEVILLE,17815,0.089947468
34004,NC- ASHEBORO,313,NC- GREENSBORO,102617,0.06784767
34005,NC- ASHEVILLE,309,NC- ASHEVILLE,286969,0.049831251
34006,NC- BANNER ELK,375,TN- JOHNSON CITY,9203,0.062275415
34007,NC- BELHAVEN,314,NC- GREENVILLE,13541,0.076834215
34008,NC- BLOWING ROCK,309,NC- ASHEVILLE,3369,0.063111816
34010,NC- BOONE,375,TN- JOHNSON CITY,62189,0.045348844
34011,NC- BREVARD,309,NC- ASHEVILLE,32610,0.072541383
34012,NC- BRYSON CITY,309,NC- ASHEVILLE,8432,0.073151478
34013,NC- BURGAW,319,NC- WILMINGTON,16286,0.072252586
34014,NC- BURLINGTON,312,NC- DURHAM,164684,0.061158656
34015,NC- CHAPEL HILL,312,NC- DURHAM,139734,0.033578444
34016,NC- CHARLOTTE,311,NC- CHARLOTTE,1262621,0.032380921
34017,NC- CLINTON,318,NC- RALEIGH,65838,0.073401842
34018,NC- CLYDE,309,NC- ASHEVILLE,59877,0.070139347
34019,NC- COLUMBUS,369,SC- SPARTANBURG,25698,0.069359188
34020,NC- CONCORD,311,NC- CHARLOTTE,179477,0.046687575
34021,NC- CROSSNORE,309,NC- ASHEVILLE,11361,0.073922502
34023,NC- DUNN,318,NC- RALEIGH,30304,0.079280533
34024,NC- DURHAM,312,NC- DURHAM,357751,0.037214091
34025,NC- EDEN,313,NC- GREENSBORO,31881,0.082006699
34026,NC- EDENTON,314,NC- GREENVILLE,19698,0.083239849
34027,NC- ELIZABETH CITY,430,VA- NORFOLK,112394,0.061318376
34028,NC- ELIZABETHTOWN,319,NC- WILMINGTON,30043,0.088413137
34029,NC- ELKIN,320,NC- WINSTON-SALEM,33054,0.081622771
34030,NC- ERWIN,318,NC- RALEIGH,11092,0.081238342
34031,NC- FAYETTEVILLE,318,NC- RALEIGH,323195,0.048332103
34033,NC- FRANKLIN,309,NC- ASHEVILLE,29351,0.082943106
34034,NC- GASTONIA,311,NC- CHARLOTTE,158826,0.058794835
34035,NC- GOLDSBORO,318,NC- RALEIGH,124709,0.064776151
34036,NC- GREENSBORO,313,NC- GREENSBORO,437130,0.053000291
34037,NC- GREENVILLE,314,NC- GREENVILLE,191653,0.048348484
34038,NC- HAMLET,311,NC- CHARLOTTE,12097,0.078615754
34039,NC- HENDERSON,312,NC- DURHAM,63629,0.071486533
34040,NC- HENDERSONVILLE,309,NC- ASHEVILLE,101525,0.070362575
34041,NC- HICKORY,315,NC- HICKORY,184968,0.057850577
34042,NC- HIGH POINT,320,NC- WINSTON-SALEM,159972,0.056422732
34043,NC- HIGHLANDS,309,NC- ASHEVILLE,6619,0.075006501
34044,NC- JACKSONVILLE,314,NC- GREENVILLE,178333,0.031636331
34045,NC- JEFFERSON,320,NC- WINSTON-SALEM,25201,0.063234512
34046,NC- KENANSVILLE,314,NC- GREENVILLE,33656,0.073811266
34047,NC- KINGS MOUNTAIN,311,NC- CHARLOTTE,25493,0.072360061
34048,NC- KINSTON,314,NC- GREENVILLE,88082,0.076798802
34049,NC- LAURINBURG,312,NC- DURHAM,51431,0.065716382
34050,NC- LENOIR,315,NC- HICKORY,57998,0.069742216
34051,NC- LEXINGTON,320,NC- WINSTON-SALEM,83455,0.066549715
34052,NC- LINCOLNTON,311,NC- CHARLOTTE,61875,0.063728368
34053,NC- LOUISBURG,318,NC- RALEIGH,40478,0.061502091
34054,NC- LUMBERTON,312,NC- DURHAM,120432,0.062864162
34055,NC- MARION,309,NC- ASHEVILLE,45080,0.066673483
34056,NC- MOCKSVILLE,320,NC- WINSTON-SALEM,41502,0.067415135
34057,NC- MONROE,311,NC- CHARLOTTE,117418,0.050346276
34058,NC- MOORESVILLE,311,NC- CHARLOTTE,76474,0.043109875
34059,NC- MOREHEAD CITY,314,NC- GREENVILLE,72719,0.071073484
34060,NC- MORGANTON,311,NC- CHARLOTTE,56166,0.065564991
34061,NC- MOUNT AIRY,320,NC- WINSTON-SALEM,58353,0.079442319
34062,NC- MURPHY,144,GA- ATLANTA,30123,0.094386315
34063,NC- NEW BERN,314,NC- GREENVILLE,123114,0.067936456
34064,NC- NORTH WILKESBORO,320,NC- WINSTON-SALEM,57326,0.075991137
34065,NC- OXFORD,312,NC- DURHAM,26534,0.077031748
34066,NC- PINEHURST,312,NC- DURHAM,152658,0.06611377
34067,NC- PLYMOUTH,314,NC- GREENVILLE,12342,0.079093374
34068,NC- RALEIGH,318,NC- RALEIGH,1265689,0.034819543
34069,NC- REIDSVILLE,313,NC- GREENSBORO,41687,0.083558024
34070,NC- ROANOKE RAPIDS,318,NC- RALEIGH,54501,0.087043176
34071,NC- ROCKINGHAM,311,NC- CHARLOTTE,25182,0.077123637
34072,NC- ROCKY MOUNT,318,NC- RALEIGH,123077,0.070206733
34073,NC- ROXBORO,312,NC- DURHAM,28861,0.070980141
34074,NC- RUTHERFORDTON,311,NC- CHARLOTTE,70918,0.070337618
34075,NC- SALISBURY,311,NC- CHARLOTTE,111720,0.063379845
34076,NC- SANFORD,312,NC- DURHAM,81729,0.053689101
34079,NC- SHELBY,311,NC- CHARLOTTE,83216,0.066256265
34080,NC- SILER CITY,313,NC- GREENSBORO,22019,0.059546582
34081,NC- SMITHFIELD,318,NC- RALEIGH,80028,0.068823471
34082,NC- SOUTHPORT,319,NC- WILMINGTON,32398,0.080552046
34083,NC- SPARTA,320,NC- WINSTON-SALEM,11128,0.086724092
34084,NC- SPRUCE PINE,309,NC- ASHEVILLE,35049,0.071914745
34085,NC- STATESVILLE,320,NC- WINSTON-SALEM,115252,0.064163718
34086,NC- SUPPLY,319,NC- WILMINGTON,42800,0.088373508
34087,NC- SYLVA,309,NC- ASHEVILLE,36493,0.055376255
34088,NC- TARBORO,314,NC- GREENVILLE,30460,0.089542203
34089,NC- TAYLORSVILLE,315,NC- HICKORY,25835,0.06863693
34090,NC- THOMASVILLE,320,NC- WINSTON-SALEM,45720,0.065432439
34091,NC- TROY,313,NC- GREENSBORO,15175,0.072616982
34092,NC- VALDESE,315,NC- HICKORY,24319,0.071121993
34093,NC- WADESBORO,311,NC- CHARLOTTE,23351,0.07041374
34094,NC- WASHINGTON,314,NC- GREENVILLE,11468,0.079175331
34095,NC- WHITEVILLE,319,NC- WILMINGTON,38553,0.092071778
34096,NC- WILLIAMSTON,314,NC- GREENVILLE,44953,0.072810228
34097,NC- WILMINGTON,319,NC- WILMINGTON,319281,0.055643895
34098,NC- WILSON,318,NC- RALEIGH,94270,0.063906335
34099,NC- WINDSOR,314,NC- GREENVILLE,8887,0.082283449
34100,NC- WINSTON-SALEM,320,NC- WINSTON-SALEM,469321,0.055390954
34102,NC- CHEROKEE,309,NC- ASHEVILLE,8127,0.071595363
35001,ND- ASHLEY,321,ND- BISMARCK,1024,0.142159938
35002,ND- BISMARCK,321,ND- BISMARCK,140221,0.048168458
35003,ND- BOTTINEAU,324,ND- MINOT,4497,0.056983573
35004,ND- BOWMAN,321,ND- BISMARCK,2316,0.05618832
35005,ND- CANDO,323,ND- GRAND FORKS,1627,0.073649408
35006,ND- CARRINGTON,322,ND- FARGO MOORHEAD -MN,7074,0.053966268
35007,ND- CAVALIER,323,ND- GRAND FORKS,5760,0.069031257
35008,ND- COOPERSTOWN,322,ND- FARGO MOORHEAD -MN,2118,0.078703515
35009,ND- CROSBY,324,ND- MINOT,1694,0.096602129
35010,ND- DEVILS LAKE,322,ND- FARGO MOORHEAD -MN,16024,0.053828313
35011,ND- DICKINSON,321,ND- BISMARCK,35608,0.042207129
35012,ND- ELGIN,321,ND- BISMARCK,2036,0.085879796
35014,ND- FARGO MOORHEAD -MN,322,ND- FARGO MOORHEAD -MN,252031,0.037770585
35017,ND- GRAND FORKS,323,ND- GRAND FORKS,93454,0.04211144
35019,ND- HARVEY,321,ND- BISMARCK,2917,0.083430165
35020,ND- HAZEN,321,ND- BISMARCK,8455,0.046882397
35021,ND- HETTINGER,321,ND- BISMARCK,10467,0.060377375
35022,ND- HILLSBORO,322,ND- FARGO MOORHEAD -MN,2492,0.050440335
35023,ND- JAMESTOWN,322,ND- FARGO MOORHEAD -MN,23410,0.055823272
35025,ND- LANGDON,323,ND- GRAND FORKS,3917,0.068363958
35026,ND- LINTON,321,ND- BISMARCK,3864,0.083069944
35027,ND- LISBON,322,ND- FARGO MOORHEAD -MN,3041,0.079385766
35029,ND- MAYVILLE,322,ND- FARGO MOORHEAD -MN,5362,0.066805102
35030,ND- MCVILLE,323,ND- GRAND FORKS,1139,0.095853569
35031,ND- MINOT,324,ND- MINOT,96217,0.046486068
35034,ND- NORTHWOOD,323,ND- GRAND FORKS,1848,0.091923919
35035,ND- OAKES,322,ND- FARGO MOORHEAD -MN,4724,0.065723751
35036,ND- PARK RIVER,323,ND- GRAND FORKS,3178,0.067173749
35038,ND- ROLLA,323,ND- GRAND FORKS,11936,0.046503978
35039,ND- RUGBY,324,ND- MINOT,5844,0.07064457
35040,ND- STANLEY,324,ND- MINOT,3636,0.042536383
35041,ND- TIOGA,324,ND- MINOT,3623,0.0448278
35042,ND- TURTLE LAKE,321,ND- BISMARCK,745,0.105799279
35043,ND- VALLEY CITY,322,ND- FARGO MOORHEAD -MN,11035,0.066132709
35044,ND- WATFORD CITY,321,ND- BISMARCK,9642,0.030368415
35045,ND- WILLISTON,324,ND- MINOT,33027,0.026563295
35046,ND- WISHEK,321,ND- BISMARCK,3287,0.08856077
36001,OH- AKRON,325,OH- AKRON,456181,0.055474459
36002,OH- ALLIANCE,326,OH- CANTON,46602,0.064603268
36004,OH- ASHLAND,329,OH- COLUMBUS,43022,0.060533347
36005,OH- ASHTABULA,328,OH- CLEVELAND,46936,0.069875913
36006,OH- ATHENS,329,OH- COLUMBUS,50087,0.042297514
36007,OH- BARBERTON,325,OH- AKRON,59109,0.065470079
36008,OH- BARNESVILLE,329,OH- COLUMBUS,23583,0.081516541
36009,OH- BATAVIA,327,OH- CINCINNATI,60487,0.053574061
36010,OH- BEDFORD,328,OH- CLEVELAND,29316,0.077031192
36011,OH- BELLAIRE,357,PA- PITTSBURGH,20238,0.06703035
36012,OH- BELLEFONTAINE,329,OH- COLUMBUS,44928,0.05975326
36013,OH- BELLEVUE,328,OH- CLEVELAND,22678,0.065682428
36014,OH- BLUFFTON,330,OH- DAYTON,9111,0.061992995
36015,OH- BOWLING GREEN,334,OH- TOLEDO,64599,0.038648438
36016,OH- BRYAN,180,IN- FORT WAYNE,41877,0.069044518
36017,OH- BUCYRUS,329,OH- COLUMBUS,19259,0.07035894
36018,OH- CADIZ,357,PA- PITTSBURGH,10462,0.080691242
36019,OH- CAMBRIDGE,329,OH- COLUMBUS,55893,0.077859815
36020,OH- CANTON,326,OH- CANTON,269631,0.064897661
36021,OH- CHARDON,328,OH- CLEVELAND,61092,0.052129739
36022,OH- CHILLICOTHE,329,OH- COLUMBUS,83902,0.067251771
36023,OH- CINCINNATI,327,OH- CINCINNATI,1179812,0.045666483
36024,OH- CIRCLEVILLE,329,OH- COLUMBUS,24288,0.076818278
36025,OH- CLEVELAND,328,OH- CLEVELAND,845703,0.057424072
36026,OH- COLDWATER,330,OH- DAYTON,39001,0.04636677
36027,OH- COLUMBUS,329,OH- COLUMBUS,1578366,0.04004049
36028,OH- CONNEAUT,351,PA- ERIE,18313,0.057343744
36029,OH- COSHOCTON,329,OH- COLUMBUS,36001,0.073292212
36032,OH- DAYTON,330,OH- DAYTON,491421,0.06120875
36033,OH- DEFIANCE,180,IN- FORT WAYNE,35507,0.063763572
36034,OH- DELAWARE,329,OH- COLUMBUS,62419,0.042052083
36035,OH- DENNISON,326,OH- CANTON,17253,0.059748309
36036,OH- DOVER,326,OH- CANTON,64237,0.07388403
36037,OH- EAST LIVERPOOL,357,PA- PITTSBURGH,40202,0.078186404
36038,OH- ELYRIA,331,OH- ELYRIA,117456,0.063840422
36039,OH- EUCLID,328,OH- CLEVELAND,53631,0.059600376
36040,OH- FINDLAY,334,OH- TOLEDO,78770,0.047903992
36041,OH- FOSTORIA,334,OH- TOLEDO,20237,0.061261632
36042,OH- FREMONT,334,OH- TOLEDO,40876,0.062004746
36043,OH- GALION,329,OH- COLUMBUS,23918,0.071462965
36044,OH- GALLIPOLIS,329,OH- COLUMBUS,70809,0.078017798
36045,OH- GARFIELD HEIGHTS,328,OH- CLEVELAND,50713,0.062020982
36046,OH- GENEVA,328,OH- CLEVELAND,17956,0.071133512
36047,OH- GEORGETOWN,327,OH- CINCINNATI,39138,0.061406409
36048,OH- GREENFIELD,329,OH- COLUMBUS,10453,0.066350461
36049,OH- GREENVILLE,330,OH- DAYTON,41692,0.067513448
36050,OH- HAMILTON,327,OH- CINCINNATI,187501,0.055598892
36051,OH- HICKSVILLE,180,IN- FORT WAYNE,6116,0.068895493
36052,OH- HILLSBORO,327,OH- CINCINNATI,24754,0.070350004
36053,OH- IRONTON,444,WV- HUNTINGTON,29258,0.084201155
36054,OH- KENTON,329,OH- COLUMBUS,24798,0.05915814
36055,OH- KETTERING,332,OH- KETTERING,243530,0.063444356
36056,OH- LAKEWOOD,328,OH- CLEVELAND,50954,0.037943546
36057,OH- LANCASTER,329,OH- COLUMBUS,88181,0.063758066
36058,OH- LIMA,330,OH- DAYTON,173404,0.061709773
36059,OH- LODI,328,OH- CLEVELAND,10331,0.055372448
36060,OH- LOGAN,329,OH- COLUMBUS,21978,0.069000368
36061,OH- LONDON,329,OH- COLUMBUS,24739,0.048612507
36062,OH- LORAIN,331,OH- ELYRIA,140234,0.063693079
36063,OH- LOUDONVILLE,329,OH- COLUMBUS,5374,0.070999754
36064,OH- MANSFIELD,329,OH- COLUMBUS,111452,0.06331465
36065,OH- MARIETTA,329,OH- COLUMBUS,59660,0.074512263
36066,OH- MARION,329,OH- COLUMBUS,76345,0.065548085
36067,OH- MARTINS FERRY,357,PA- PITTSBURGH,21310,0.075407634
36068,OH- MARYSVILLE,329,OH- COLUMBUS,39197,0.040767585
36069,OH- MASSILLON,326,OH- CANTON,108025,0.063081866
36070,OH- MAUMEE,334,OH- TOLEDO,100289,0.054022821
36071,OH- MAYFIELD HEIGHTS,328,OH- CLEVELAND,56520,0.075314128
36072,OH- MEDINA,328,OH- CLEVELAND,80362,0.049572327
36074,OH- MIDDLETOWN,332,OH- KETTERING,134916,0.054832309
36075,OH- MILLERSBURG,326,OH- CANTON,30416,0.038081526
36076,OH- MOUNT GILEAD,329,OH- COLUMBUS,17146,0.057705827
36077,OH- MOUNT VERNON,329,OH- COLUMBUS,69468,0.06339891
36078,OH- NAPOLEON,334,OH- TOLEDO,19410,0.059905048
36079,OH- NELSONVILLE,329,OH- COLUMBUS,16172,0.066950911
36080,OH- NEWARK,329,OH- COLUMBUS,112084,0.062415837
36081,OH- NORWALK,328,OH- CLEVELAND,46534,0.059938084
36083,OH- OBERLIN,328,OH- CLEVELAND,23385,0.062296568
36084,OH- OREGON,334,OH- TOLEDO,82240,0.060080369
36085,OH- ORRVILLE,326,OH- CANTON,16054,0.050732518
36086,OH- OXFORD,327,OH- CINCINNATI,44850,0.038107866
36087,OH- PAINESVILLE,328,OH- CLEVELAND,212893,0.062705319
36088,OH- PARMA,328,OH- CLEVELAND,304326,0.061957507
36089,OH- PAULDING,180,IN- FORT WAYNE,13731,0.061441922
36090,OH- PIQUA,330,OH- DAYTON,47114,0.062784397
36091,OH- POMEROY,329,OH- COLUMBUS,13458,0.078972602
36092,OH- PORT CLINTON,334,OH- TOLEDO,28633,0.073049957
36093,OH- PORTSMOUTH,329,OH- COLUMBUS,100572,0.082212139
36094,OH- RAVENNA,325,OH- AKRON,137484,0.048494538
36095,OH- SALEM,335,OH- YOUNGSTOWN,72819,0.071114977
36096,OH- SANDUSKY,328,OH- CLEVELAND,63953,0.073170068
36097,OH- SHELBY,329,OH- COLUMBUS,14062,0.071551867
36098,OH- SIDNEY,330,OH- DAYTON,39206,0.054318726
36099,OH- SPRINGFIELD,330,OH- DAYTON,114729,0.07184666
36100,OH- ST MARYS,330,OH- DAYTON,28122,0.051328183
36101,OH- STEUBENVILLE,357,PA- PITTSBURGH,58171,0.084554171
36102,OH- SYLVANIA,334,OH- TOLEDO,46508,0.058702215
36103,OH- TIFFIN,334,OH- TOLEDO,35236,0.060678759
36104,OH- TOLEDO,334,OH- TOLEDO,352277,0.054356866
36105,OH- TROY,330,OH- DAYTON,59762,0.059972496
36106,OH- UPPER SANDUSKY,329,OH- COLUMBUS,14215,0.071663259
36107,OH- URBANA,330,OH- DAYTON,29178,0.065344437
36108,OH- VAN WERT,180,IN- FORT WAYNE,26634,0.073376807
36109,OH- WADSWORTH,325,OH- AKRON,42485,0.05470624
36110,OH- WARREN,335,OH- YOUNGSTOWN,164353,0.075131561
36112,OH- WASHINGTON CT HOUSE,329,OH- COLUMBUS,26459,0.061416487
36113,OH- WAUSEON,334,OH- TOLEDO,33088,0.054610314
36114,OH- WAVERLY,329,OH- COLUMBUS,25363,0.078377989
36116,OH- WEST UNION,327,OH- CINCINNATI,21388,0.080095488
36118,OH- WESTLAKE,328,OH- CLEVELAND,70351,0.059467995
36119,OH- WILLARD,329,OH- COLUMBUS,16821,0.05662529
36120,OH- WILMINGTON,327,OH- CINCINNATI,55808,0.054633069
36121,OH- WOOSTER,326,OH- CANTON,90744,0.05450499
36122,OH- XENIA,332,OH- KETTERING,58723,0.061394485
36123,OH- YOUNGSTOWN,335,OH- YOUNGSTOWN,261959,0.071989195
36124,OH- ZANESVILLE,329,OH- COLUMBUS,132330,0.070763989
37001,OK- ADA,339,OK- OKLAHOMA CITY,47855,0.071839115
37002,OK- ALTUS,339,OK- OKLAHOMA CITY,27350,0.059386793
37003,OK- ALVA,339,OK- OKLAHOMA CITY,9223,0.059497365
37004,OK- ANADARKO,336,OK- LAWTON,9545,0.061334647
37005,OK- ANTLERS,339,OK- OKLAHOMA CITY,9865,0.08448808
37006,OK- ARDMORE,339,OK- OKLAHOMA CITY,57546,0.064102438
37007,OK- ATOKA,339,OK- OKLAHOMA CITY,11666,0.074604958
37008,OK- BARTLESVILLE,340,OK- TULSA,66119,0.065357833
37009,OK- BEAVER,339,OK- OKLAHOMA CITY,3113,0.068636234
37011,OK- BLACKWELL,339,OK- OKLAHOMA CITY,8571,0.077816669
37015,OK- BUFFALO,339,OK- OKLAHOMA CITY,1555,0.099176293
37016,OK- CARNEGIE,336,OK- LAWTON,4515,0.0703964
37018,OK- CHEYENNE,339,OK- OKLAHOMA CITY,2425,0.059296103
37019,OK- CHICKASHA,339,OK- OKLAHOMA CITY,39877,0.069186769
37020,OK- CLAREMORE,340,OK- TULSA,56688,0.061571023
37022,OK- CLINTON,339,OK- OKLAHOMA CITY,16631,0.070002072
37023,OK- COALGATE,340,OK- TULSA,4605,0.078282828
37024,OK- CORDELL,339,OK- OKLAHOMA CITY,4267,0.058725771
37025,OK- CUSHING,340,OK- TULSA,11479,0.056725743
37026,OK- DRUMRIGHT,340,OK- TULSA,7086,0.069594701
37027,OK- DUNCAN,336,OK- LAWTON,44505,0.075022883
37028,OK- DURANT,391,TX- DALLAS,42260,0.073718248
37029,OK- EDMOND,339,OK- OKLAHOMA CITY,45974,0.045367185
37030,OK- EL RENO,339,OK- OKLAHOMA CITY,27325,0.054822987
37031,OK- ELK CITY,339,OK- OKLAHOMA CITY,17736,0.051161897
37032,OK- ENID,339,OK- OKLAHOMA CITY,81492,0.063855371
37033,OK- EUFAULA,340,OK- TULSA,9454,0.119034101
37034,OK- FAIRFAX,340,OK- TULSA,3530,0.084448224
37035,OK- FAIRVIEW,339,OK- OKLAHOMA CITY,3394,0.072907671
37036,OK- FREDERICK,336,OK- LAWTON,5146,0.067490061
37037,OK- GROVE,267,MO- JOPLIN,32826,0.09230838
37038,OK- GUTHRIE,339,OK- OKLAHOMA CITY,35475,0.053168543
37039,OK- GUYMON,383,TX- AMARILLO,17521,0.035326558
37042,OK- HOBART,339,OK- OKLAHOMA CITY,9555,0.072556796
37043,OK- HOLDENVILLE,339,OK- OKLAHOMA CITY,8422,0.0610715
37044,OK- HOLLIS,339,OK- OKLAHOMA CITY,2561,0.075266122
37047,OK- IDABEL,22,AR- TEXARKANA,25376,0.086994493
37048,OK- KINGFISHER,339,OK- OKLAHOMA CITY,8799,0.061267369
37049,OK- LAWTON,336,OK- LAWTON,133556,0.051632696
37050,OK- LINDSAY,339,OK- OKLAHOMA CITY,6618,0.071412048
37051,OK- MADILL,339,OK- OKLAHOMA CITY,16226,0.092734875
37052,OK- MANGUM,339,OK- OKLAHOMA CITY,3747,0.082884294
37053,OK- MARIETTA,339,OK- OKLAHOMA CITY,8719,0.068330351
37054,OK- MCALESTER,340,OK- TULSA,42524,0.069667309
37055,OK- MIAMI,267,MO- JOPLIN,30050,0.07573832
37056,OK- MIDWEST CITY,339,OK- OKLAHOMA CITY,98677,0.067527423
37058,OK- MUSKOGEE,340,OK- TULSA,86302,0.070990919
37059,OK- NORMAN,339,OK- OKLAHOMA CITY,169514,0.043758411
37062,OK- OKEENE,339,OK- OKLAHOMA CITY,4112,0.07736958
37063,OK- OKLAHOMA CITY,339,OK- OKLAHOMA CITY,954649,0.049554701
37064,OK- OKMULGEE,340,OK- TULSA,20836,0.064816225
37065,OK- PAULS VALLEY,339,OK- OKLAHOMA CITY,18338,0.061856003
37066,OK- PAWHUSKA,340,OK- TULSA,5873,0.063992502
37067,OK- PAWNEE,340,OK- TULSA,3962,0.068522231
37068,OK- PERRY,339,OK- OKLAHOMA CITY,7026,0.085924604
37069,OK- PONCA CITY,339,OK- OKLAHOMA CITY,40394,0.059799147
37070,OK- POTEAU,16,AR- FORT SMITH,29579,0.0702631
37071,OK- PRAGUE,339,OK- OKLAHOMA CITY,6104,0.078937423
